Fraud_Probability,ML_Risk,Anomaly_Risk,Final_Risk_Score
7.924898e-05,0.0079248985,8.685337421725759,1.743407403167202
2.319078e-06,0.0002319078,10.863713061163446,2.172928138485297
6.28144e-05,0.0062814397,11.403945042615248,2.2858141601744024
4.6571826e-05,0.0046571824,21.374204943567047,4.2785667346614416
0.00012295811,0.012295811,5.836681572301209,1.177172963982427
7.671087e-05,0.007671087,23.224712761985177,4.651079421943062
2.0503876e-05,0.0020503877,6.593245288959004,1.320289367953548
7.6687465e-05,0.0076687466,11.654714570914125,2.3370779117704763
0.009511967,0.95119673,6.368373278994838,2.0346320756712517
0.00032496892,0.032496892,7.713249937242823,1.5686475013537322
0.1427702,14.27702,6.277168468427506,12.677050247945756
2.6025817e-05,0.0026025816,18.938009679068728,3.789684001260048
0.0019211437,0.19211437,4.478205585100856,1.04933261744551
1.3114332e-05,0.0013114333,15.107287833566721,3.0225067133515964
0.0025423055,0.25423056,3.3403544709275854,0.8714553383030632
3.9866886e-06,0.00039866887,21.594899095966483,4.31929875430516
5.2237174e-05,0.0052237175,9.519537807720264,1.9080865358558516
0.0005437155,0.05437155,20.713182887716435,4.186133819576769
0.00047233884,0.047233883,6.559751035498911,1.3497373129879104
2.259661e-05,0.002259661,11.168579989798722,2.235523726742041
8.504556e-06,0.0008504556,13.768598794458473,2.754400123385441
1.6880573e-05,0.0016880573,7.047195501120385,1.4107895461297772
0.00014734056,0.014734056,13.866337733433653,2.7850547917368034
1.0426709e-05,0.0010426709,21.38035178711165,4.276904494157978
0.0032952747,0.32952747,6.48602792478509,1.560827570869341
0.0006896621,0.06896621,12.088873300123039,2.4729476286804326
2.2363236e-05,0.0022363237,15.936027054536606,3.18899446981521
2.6224283e-05,0.0026224284,11.258645409757847,2.253827024585124
0.00018988755,0.018988755,32.604916654715424,6.536174334623315
1.2656577e-05,0.0012656577,9.260152744638736,1.853043075147458
3.559401e-05,0.003559401,13.194801567251503,2.6418078343176634
0.0067391233,0.67391235,14.932702821826139,3.525670477218469
0.00012706121,0.012706121,13.440120971238459,2.6981890912052684
1.1675686e-05,0.0011675686,16.403034766090236,3.2815410081184737
0.9998567,99.98567,6.17428350208242,81.22339734983055
0.00014377675,0.014377675,24.4729379395727,4.906089728116168
3.0295532e-05,0.0030295532,17.028504172965462,3.408124477261966
0.0007402798,0.07402798,10.431685172992847,2.145559416160564
6.699705e-05,0.0066997046,17.44394230642351,3.4941482250299205
5.940808e-05,0.005940808,15.743369806884006,3.1534266080428215
0.004857975,0.4857975,2.6867480536129666,0.9259876004820385
0.99982786,99.98279,2.5499318458538314,80.49621531204185
0.00018533722,0.018533722,10.93234291432059,2.201295560489607
3.6135487e-05,0.0036135486,24.738188288220496,4.950528496652714
0.00028460313,0.028460313,9.504245566679572,1.9236173630711506
2.662551e-05,0.0026625511,17.48880582087449,3.4998912050738173
0.0001953641,0.01953641,6.198658434014031,1.255360814424457
0.00019551953,0.019551953,9.1279389656905,1.8412293557787671
0.00017862351,0.017862352,17.08345547590062,3.430980976282865
1.8349821e-05,0.0018349822,14.525147041575956,2.9064973941147274
1.9547551e-06,0.00019547551,3.152710647397991,0.6306985098903701
0.00019871705,0.019871706,11.559692045004379,2.327835774287822
1.602865e-05,0.001602865,1.9765867005548146,0.39659963217989885
3.1289514e-05,0.0031289514,3.565257567616388,0.7155546746090472
5.922289e-05,0.005922289,6.014630460155818,1.207663923217667
1.0430598e-05,0.0010430599,10.497190911934364,2.100272630300676
1.1086895e-05,0.0011086895,40.01727023696409,8.004340998966011
1.7725546e-05,0.0017725546,5.670437804502604,1.1355056046434084
0.006372441,0.6372441,10.34449630880697,2.5786945698744925
6.97677e-05,0.0069767702,13.099979314665719,2.6255772791228145
9.7375334e-05,0.0097375335,7.18742134586262,1.4452742958931373
6.7268998e-06,0.00067269,22.377732391357736,4.476084630273811
4.767301e-05,0.004767301,16.537876014784754,3.3113890438714684
6.367539e-05,0.006367539,9.036213163502545,1.8123366640381577
3.631911e-05,0.003631911,10.224178498954975,2.047741228550579
5.489341e-05,0.005489341,18.809945238517038,3.7663805204900727
1.8192672e-05,0.0018192672,7.10173915474404,1.421803244708494
0.00013280251,0.013280251,10.962705681045886,2.203165337246167
4.923303e-05,0.0049233027,22.749444738395468,4.553827590009561
8.122756e-05,0.008122756,11.199574207711777,2.2464130465522034
4.9906153e-05,0.0049906154,24.928512419916736,4.989694976316402
0.0002945227,0.02945227,14.950653484489626,3.0136925135604753
1.3579004e-05,0.0013579004,11.885130214285052,2.3781123632358283
0.07148497,7.1484966,6.894443366532226,7.097685880185107
4.452387e-05,0.004452387,37.73875341185699,7.551312591914749
4.622493e-05,0.004622493,8.334000133544404,1.6704980211068339
0.0006079374,0.06079374,5.4112715426281595,1.1308892995753985
0.010562462,1.0562462,19.275904153319285,4.700177759832558
0.00032961462,0.03296146,22.799149638583675,4.586199097071174
1.4852781e-05,0.001485278,11.653286238712083,2.33184547017772
2.6118409e-05,0.0026118408,14.762478182584202,2.95458510923724
9.182307e-05,0.009182307,9.108000427208356,1.8289459308988378
0.00029866607,0.029866606,12.011398371314469,2.4261729598056205
6.9538815e-05,0.0069538816,21.48380114618944,4.302323334694419
0.0029767319,0.2976732,5.8887399690724145,1.4158865502948907
4.1980384e-05,0.0041980385,27.143599604055108,5.4320783517386415
6.517872e-05,0.0065178717,10.768278511614835,2.1588700000012886
6.98075e-05,0.0069807502,17.34938567853389,3.475461736088331
9.3490846e-05,0.009349084,14.22781302762023,2.8530418731845746
3.242987e-05,0.003242987,23.440671884506386,4.690728766621166
0.00081687624,0.08168762,10.097091235053187,2.084768347408701
4.1437856e-05,0.0041437857,7.511159790829873,1.5055469866676492
3.415632e-05,0.003415632,15.574218133500162,3.1175761324890594
0.00010124274,0.010124274,4.84853252687134,0.9778059244390879
4.1967254e-05,0.0041967253,8.93583051298716,1.790523482993187
1.2806934e-06,0.00012806934,13.05969353031606,2.6120411615363097
0.00014229516,0.0142295165,0.9955227236360793,0.21048815829874049
0.00010431156,0.0104311565,16.742275682597146,3.3568000615281437
0.00013614158,0.013614158,16.557283119793293,3.32234795066179
0.00014920482,0.0149204815,15.938970300729643,3.1997304453304554
0.00010930901,0.010930901,4.01001105181293,0.8107469316634861
0.00027589867,0.027589867,6.08026920374812,1.238125735007885
3.4908182e-05,0.0034908182,18.59294817290623,3.721382289140262
0.0001672751,0.016727509,69.72199108402667,13.957780224173243
0.00010351914,0.010351914,22.68079579000491,4.544440689744688
1.9750752e-05,0.0019750753,14.219881413412205,2.845556343025699
1.6347041e-06,0.00016347041,5.873198264683946,1.1747704292672687
0.00017643682,0.017643683,4.918193978128235,0.9977537417525849
0.00014786427,0.014786427,12.209801382708491,2.4537894180691127
0.0003621698,0.03621698,5.707920240857265,1.170557633166127
0.00011466715,0.011466715,3.6961209296625075,0.748397557761594
0.011846297,1.1846298,7.566529731406199,2.4610097846296286
1.0068543e-05,0.0010068542,10.800250794305366,2.160855642235352
0.0001563867,0.01563867,9.775809082577764,1.9676727522914885
4.141984e-05,0.004141984,25.099541972558082,5.0232219817916075
4.137665e-05,0.004137665,30.772816024044765,6.157873336882192
0.000117120755,0.011712075,17.04779356788481,3.4189283737458482
1.6549817e-05,0.0016549816,14.655620419077392,2.9324480691006043
1.3298702e-05,0.0013298702,22.96231803402312,4.5935275030313205
0.0003455278,0.03455278,22.876461439518362,4.602934511887676
3.7730892e-06,0.00037730893,3.615004592341116,0.7233027656152801
7.5954726e-05,0.0075954725,6.997426692769332,1.405561716836026
0.00010899851,0.010899851,36.41566022688797,7.291851926442785
2.9321352e-05,0.0029321352,2.4803205423419503,0.4984098166672355
0.00039462998,0.039463,22.589992908493635,4.549568982741427
0.00071792235,0.07179224,14.503808787184832,2.9581955488955733
1.98276e-05,0.00198276,2.2147235329449826,0.44453091459256966
0.0003693429,0.03693429,11.36966914591399,2.303481261620337
3.8595204e-05,0.0038595204,3.9661098810221818,0.7963095924971961
0.001707274,0.1707274,2.81143082715745,0.6988680929694081
3.754679e-05,0.0037546789,14.91370447563135,2.985744638370605
3.2033335e-05,0.0032033334,21.446100526427923,4.291782772063106
1.3933508e-05,0.0013933508,6.246233633961355,1.250361407456885
0.000106933134,0.010693314,6.383543717357059,1.2852633948733487
4.7551188e-05,0.004755119,9.92900715732756,1.9896055265549475
6.1465425e-06,0.0006146543,8.566112406396593,1.7137142046975544
0.00014236383,0.014236383,10.994101499262191,2.210209406364508
1.0181593e-05,0.0010181593,11.282632200384223,2.257340967524646
4.3177166e-05,0.0043177167,15.042855102431677,3.0120251939357625
0.00017158937,0.017158937,10.662255678934615,2.146178285713049
4.4861375e-05,0.0044861375,11.409276829732859,2.285444275928344
5.1469306e-06,0.00051469303,4.287723330469697,0.8579564205388794
2.2969327e-05,0.0022969327,11.538411835330972,2.3095199133048703
0.00037785002,0.037785,3.064513177866035,0.6431306375700818
2.9444223e-05,0.0029444224,11.072947197395232,2.2169449775548364
0.0001560621,0.015606211,16.990463774151053,3.410577723470121
0.00013138825,0.013138825,10.092511433927843,2.029013347030904
2.9451272e-05,0.0029451272,36.092437486512566,7.220843599061292
6.888741e-06,0.0006888741,13.107831840054352,2.6221174673177745
0.00013791872,0.013791871,9.752176181086213,1.9614687330366793
4.0974446e-05,0.0040974445,10.129061899502053,2.0290903354771883
4.4218697e-05,0.0044218698,13.288923126676849,2.6613221211887494
7.998215e-06,0.00079982146,11.53736117104162,2.308112091408764
1.4800013e-05,0.0014800013,16.370257565703426,3.2752355141235885
1.060651e-05,0.001060651,13.702441031655082,2.7413367271692066
9.769938e-05,0.009769938,27.259741859521867,5.459764322454513
1.3462121e-05,0.0013462121,23.23255732985034,4.647588435637406
1.2569946e-05,0.0012569947,14.916927355851966,2.9843910669531653
1.2452339e-05,0.0012452339,16.99324397210083,3.3996449816330436
0.0002103178,0.02103178,12.323971259904788,2.481619676488218
3.4674977e-06,0.00034674976,23.486213527608733,4.697520105334805
0.00019022751,0.019022752,4.9835846717022045,1.0119351354338166
0.00017827011,0.017827012,2.5520987138484905,0.5246813526443639
4.596637e-05,0.004596637,16.75807061936967,3.355291433597505
1.7826853e-05,0.0017826853,12.221604615012867,2.4457470712309206
0.0050830264,0.5083026,11.122157554902744,2.631073620136204
8.876057e-05,0.008876057,6.791825394439319,1.3654659250406165
0.0001602592,0.01602592,8.443203125957018,1.7014613607651723
1.3829984e-05,0.0013829984,23.69296876153517,4.739700151069238
4.2067386e-05,0.0042067384,33.706138453674285,6.744593081436077
5.8461057e-05,0.0058461055,4.642629481465066,0.9332027807989111
0.00010705169,0.010705169,7.265448131711253,1.4616537623332875
0.00018089265,0.018089265,9.835173430025561,1.9815060977101293
9.172506e-06,0.0009172506,6.334903099024755,1.2677144202701922
1.1221467e-05,0.0011221466,14.53952480095346,2.9088026775036018
3.2738713e-05,0.0032738713,22.76041226684378,4.5547015503780575
1.1721205e-05,0.0011721205,16.16389467616387,3.2337166316044677
6.222868e-05,0.0062228683,14.894803687120628,2.9839390323741046
0.00013790464,0.013790464,19.21549635408878,3.8541316425995227
1.3947149e-05,0.0013947148,6.311299633158166,1.2633756984570585
2.6930853e-05,0.0026930852,16.562823527206056,3.3147191737671093
1.1450353e-05,0.0011450353,18.072049751609065,3.615325978542485
2.4385834e-05,0.0024385834,8.574695210445572,1.7168899088647018
6.0331337e-07,6.033134e-05,16.10824757539456,3.221697780151022
2.756877e-05,0.002756877,18.826748128674677,3.767555127511124
9.0414534e-05,0.009041454,12.988540579917748,2.6049412788597683
2.7200788e-06,0.0002720079,5.485696705377599,1.0973569473890465
0.00037891377,0.037891377,19.321206409500242,3.8945543844285013
2.7421804e-05,0.0027421804,16.340582780376973,3.27031030036974
4.8971648e-05,0.0048971646,10.32052025703971,2.0680217832183034
0.03478996,3.478996,28.819019944387485,8.547000914994442
1.5255938e-05,0.0015255938,19.120935760109823,3.8254076270893496
3.3897213e-05,0.0033897213,11.680342160772895,2.338780209264232
1.5548241e-05,0.0015548242,24.42523350223358,4.8862905598597965
0.00050766923,0.050766923,14.223028583138152,2.8852192561445564
1.8288589e-05,0.0018288589,9.838624501439645,1.969187987447138
1.3844538e-05,0.0013844538,11.934153798063143,2.3879383227608812
0.8429125,84.29125,5.286005179252968,68.49020732247169
0.00035353444,0.035353445,5.367055638807482,1.1016938837473524
0.0004579718,0.04579718,11.181083291582826,2.2728544041141996
6.425977e-05,0.006425977,18.92745604560327,3.7906319909889037
1.571724e-05,0.001571724,7.036630174169961,1.4085834140240572
9.66578e-05,0.00966578,2.964109121680377,0.6005544480584797
9.811915e-05,0.0098119145,13.086232686816846,2.625096069542904
0.00015502243,0.015502242,25.771775681451807,5.166756930373778
1.6940467e-05,0.0016940467,18.08621103900435,3.6185974451283864
7.8825855e-05,0.007882586,19.53664460451746,3.9136349894095837
0.12835726,12.835726,3.8377064067512685,11.036121718056798
4.555877e-05,0.004555877,13.818177897253006,2.767280281009698
0.0011971634,0.11971634,10.206448552439989,2.1370627815386416
6.551122e-05,0.0065511223,11.54478305998087,2.314197510109872
1.1197039e-05,0.001119704,10.837892834348004,2.168474330093126
3.1969215e-05,0.0031969214,16.006027589091822,3.2037630551039755
1.5320935e-05,0.0015320935,3.608812065941027,0.7229880880623547
0.0002480276,0.02480276,12.252717000845823,2.4703856076009583
1.9393068e-05,0.0019393069,8.602609192520303,1.7220732839612136
9.1076545e-06,0.00091076543,9.128682348382497,1.8264650820347157
3.3616278e-05,0.0033616277,30.670533331137094,6.136795968427871
0.00031229857,0.031229857,9.899266329638646,2.004837152557072
4.576094e-05,0.004576094,8.522048957996521,1.7080706667390624
7.895593e-05,0.007895593,10.260089950410624,2.058334464255343
0.9729787,97.297874,20.29418337877318,81.89713928805932
0.00011709563,0.011709563,15.63042358905538,3.135452369117169
7.075421e-05,0.0070754215,30.87361166153991,6.180382669703949
3.0461128e-05,0.0030461128,26.77183301421822,5.35680349311048
0.008123775,0.8123775,11.290916270915343,2.9080852999098448
1.0993864e-05,0.0010993864,3.8972866686429173,0.7803368428120445
0.00015708612,0.015708612,13.365262354489724,2.6856193605341634
0.00025861274,0.025861274,11.276301845608304,2.2759493890550035
6.0626888e-05,0.006062689,16.10531078838448,3.225912308694204
2.6265529e-05,0.002626553,7.415046930418535,1.4851106283931435
1.4996475e-05,0.0014996475,8.620298787492578,1.7252594754811879
0.0010492887,0.104928866,3.9561116166170396,0.8751654146563204
0.02444236,2.444236,9.862886738724393,3.9279662513627374
0.00075054565,0.07505456,4.3084874044105055,0.921741132492714
4.9544156e-05,0.004954416,10.1798486355929,2.039933259976177
5.5665678e-05,0.0055665676,20.01802728067193,4.008058710532345
1.3188192e-05,0.0013188191,9.404844291477415,1.8820239135933943
1.0608524e-05,0.0010608523,6.710430193248082,1.3429347204901965
2.1362199e-05,0.00213622,9.100111753918457,1.8217313267767883
3.2159656e-05,0.0032159656,9.891078516609927,1.980788475880764
1.8648438e-05,0.0018648438,3.854339818607369,0.7723598387599561
0.012783789,1.278379,13.394690813487978,3.701641333473963
0.00014536647,0.014536647,5.4945280126776845,1.1105349204226644
1.022079e-05,0.0010220789,8.459772608301055,1.6927721848129131
0.0001376192,0.013761919,28.79538127783577,5.770085791319391
2.4120018e-05,0.0024120018,13.12680372901066,2.6272903473401272
9.062437e-06,0.0009062437,4.91729344228972,0.9841836834428652
3.461081e-05,0.003461081,8.137191944132592,1.6302072536816887
4.3958866e-05,0.004395887,10.864274339296925,2.1763715772913907
2.9002873e-05,0.0029002873,13.313870319402406,2.6650942936548225
3.734649e-05,0.003734649,7.485741742648392,1.5001360676706252
0.00010543691,0.010543691,14.375346585530856,2.883504270274206
0.00014369439,0.014369438,13.875271354763905,2.786549822047194
9.343568e-05,0.009343568,13.731135398591828,2.7537019343068745
1.8569077e-05,0.0018569077,1.2508615785707748,0.2516578419266461
3.620672e-05,0.0036206718,7.596835335138084,1.5222636045662348
0.00016129891,0.016129892,15.093029282152473,3.0315097702860476
1.5087221e-05,0.0015087221,13.335658020251023,2.668338581692346
0.0004257642,0.04257642,13.490775627560875,2.7322162630990072
1.84312e-05,0.00184312,9.88050821412845,1.9775761388028537
3.022826e-05,0.003022826,16.517653786404008,3.305949018069347
1.1035861e-05,0.001103586,43.2304845333417,8.64697977549799
0.37315235,37.315235,4.767730742271903,30.80573425880594
3.486348e-06,0.0003486348,7.120976747992729,1.4244742574556826
0.00019306842,0.019306842,23.04578177926424,4.624601829456752
6.6235184e-06,0.00066235184,16.587649925362687,3.318059866581093
3.1121617e-05,0.0031121618,19.695569240062014,3.9416035775640013
0.0073037045,0.73037046,2.903917566245138,1.1650799185644267
0.00010484768,0.010484768,25.28588101966483,5.065564018208887
0.0005535387,0.05535387,16.70059114926736,3.3844013256007046
5.6587437e-06,0.0005658744,23.43102382584714,4.686657464687492
7.759891e-05,0.007759891,21.87398243572695,4.381004399840053
3.3633078e-05,0.0033633078,18.76447698784192,3.7555860439001414
0.0036566989,0.36566988,3.4352616374864935,0.9795882285669398
4.134551e-06,0.0004134551,25.123997667739488,5.0251302976206125
0.0007861318,0.07861318,17.83173248445579,3.6292370414248882
0.00066873484,0.06687348,19.641524686605134,3.9818037232638197
1.5641623e-05,0.0015641623,8.525765421075574,1.706404414115812
0.00014712183,0.014712183,14.133967665095252,2.838563279449269
3.73632e-05,0.00373632,13.11754259661633,2.626497575377769
3.6435704e-05,0.0036435705,14.813910448595403,2.9656969461399108
2.170609e-06,0.0002170609,12.533441137802336,2.5068618762779313
9.77663e-05,0.00977663,10.539132337684363,2.115647772260493
0.00033456265,0.033456266,20.830204724077312,4.192805957929081
4.6559482e-05,0.0046559484,39.484817690954834,7.900688296937069
2.3036631e-05,0.0023036632,23.022264199148175,4.606295770393361
1.5018831e-05,0.001501883,4.013327337634815,0.8038669739982244
8.719148e-05,0.008719148,10.208636472360936,2.048702613243043
1.6625954e-05,0.0016625954,17.385373268221862,3.4784047300119667
1.6326338e-05,0.0016326337,8.351722977803473,1.6716507025956013
2.597895e-05,0.002597895,14.981080022795243,2.9982943205006656
1.2579744e-05,0.0012579744,14.313996338844193,2.8638056473759725
3.862919e-05,0.003862919,26.8439305994076,5.371876455170536
4.284836e-06,0.0004284836,14.674891979659371,2.9353211827969505
5.6649318e-05,0.0056649316,5.753067096159887,1.1551453647995555
0.00011911578,0.011911578,9.99794893195863,2.009119048241547
5.4167893e-05,0.005416789,8.410953088808522,1.6865240491285356
1.6839507e-05,0.0016839508,9.880620238044587,1.9774712082742358
2.5763638e-05,0.0025763637,20.615148587102077,4.125090808551015
0.00013690483,0.013690483,9.20149969421137,1.8512523249160422
1.49190755e-05,0.0014919075,9.71865541842842,1.944924609770219
2.702061e-05,0.0027020609,13.90294467437796,2.7827505836985402
2.0796473e-05,0.0020796473,17.082354827580886,3.4181346833066844
1.8850702e-05,0.0018850702,6.424564108364892,1.2864208778591182
8.2460196e-05,0.0082460195,22.89699441175929,4.585995698124213
0.00023712989,0.023712989,12.017475461431076,2.4224654830679757
4.559041e-05,0.004559041,20.077248076017177,4.01909684809729
1.5533287e-05,0.0015533287,6.5692214461605,1.3150869522449176
1.4222688e-05,0.0014222688,12.82220286101591,2.5655783872697953
1.585068e-05,0.001585068,5.507565628165173,1.1027811799916958
0.001024302,0.102430195,11.52634419435731,2.387212999034865
4.4062028e-05,0.0044062026,11.014448596002074,2.2064146813145853
1.623591e-05,0.0016235911,20.62279772750468,4.125858418371329
7.746982e-05,0.007746982,13.815838560436822,2.7693652978116585
4.3598495e-05,0.0043598493,3.959512635556295,0.795390406521645
0.004364698,0.43646982,8.325462719304888,2.014268414279526
4.5392328e-05,0.0045392327,6.329566868520735,1.2695447599115637
3.804574e-05,0.0038045738,10.467394890846277,2.0965226372006467
7.548264e-05,0.0075482638,23.902336556179215,4.786505922524957
1.8769228e-05,0.0018769228,5.015619716135779,1.0046254814358417
0.0068207206,0.68207204,5.836151691395427,1.7128879730141928
4.0172614e-05,0.0040172613,7.2033591578836305,1.4438856406813625
0.0007202365,0.07202365,12.882163430469342,2.6340516095791475
6.513429e-05,0.0065134293,7.62618607038414,1.5304479578282049
0.0034385335,0.34385335,5.9930045576582565,1.4736835891344193
6.187884e-05,0.006187884,9.320215724054218,1.8689934521204714
6.4931423e-06,0.00064931426,38.938533049007496,7.7882260611957115
2.6708796e-05,0.0026708797,9.050168059498468,1.8121703157131421
6.541259e-05,0.006541259,15.214467552676853,3.048126518018555
0.00071571686,0.071571685,9.876417731205263,2.032540896775253
0.0005239035,0.052390352,16.459648744466286,3.3338420326416456
0.0007174323,0.07174323,17.751001798144113,3.6075949424070384
2.6038477e-05,0.0026038478,8.976362117699125,1.7973555017994274
1.6346514e-05,0.0016346513,6.615670900052406,1.324441901143825
0.00029460245,0.029460244,1.8235297987516659,0.3882741559725193
6.676681e-05,0.0066766804,5.865610766296612,1.1784634977723216
2.0230227e-05,0.0020230226,18.9718301104362,3.7959844402313028
0.00013892846,0.013892846,15.465217757809693,3.10415782850753
1.3960389e-05,0.0013960389,17.059602963796177,3.4130374239640897
1.2719425e-05,0.0012719425,3.2749895418824337,0.6560154624575318
0.00061555346,0.06155535,15.4439548696472,3.1380352548339716
0.000823343,0.0823343,6.817411676662312,1.4293497816954348
0.00025499717,0.025499716,12.326834254304288,2.485766624354267
0.03516606,3.5166059,10.279562120471251,4.869197059638074
0.00017766483,0.017766483,9.01617181498997,1.8174475496867153
0.000112272,0.0112272,9.271428017325213,1.8632673631249888
0.022985604,2.2985604,17.10763606438054,5.260375565308359
3.8810635e-05,0.0038810635,18.70463337268381,3.7440315254194263
1.9831836e-05,0.0019831837,26.852261311647325,5.372038809334455
7.724397e-06,0.00077243964,8.297052704463411,1.6600284926294677
0.00040174887,0.040174887,12.89984812344196,2.6121095332107593
0.0028263894,0.28263894,5.092145955473692,1.2445403498233378
0.00012444897,0.012444897,7.241443598830187,1.4582446372510958
0.98839194,98.839195,6.648363939194775,80.40103051488974
1.4964846e-05,0.0014964846,6.994583107520948,1.400113809199842
2.7240032e-05,0.0027240033,7.7764438068868085,1.5574679640010272
0.0003321081,0.03321081,2.6685653744442663,0.560281724225549
1.2716199e-05,0.0012716199,27.777988081435094,5.556614912275296
7.738775e-06,0.0007738775,0.857700116659894,0.1721591253103516
0.0026856803,0.26856804,4.114282462049716,1.0377109265425193
9.5971e-05,0.0095971,16.21378639570617,3.2504349594883486
0.0020644248,0.20644248,12.321798290713778,2.6295136383978828
0.000100709876,0.010070988,19.887384018635085,3.9855335942949517
0.0010337703,0.10337703,25.102374390683917,5.103176501576573
3.019035e-05,0.0030190349,14.135409463777718,2.8294971206921247
4.5899218e-05,0.004589922,15.981225555381595,3.1999170484656183
1.584867e-05,0.0015848669,15.508097580784197,3.102887409745941
0.00023727733,0.023727734,12.362506728850459,2.4914835326835822
3.4788278e-05,0.003478828,8.80932259950773,1.764647582303705
2.6759864e-05,0.0026759864,14.180960583591625,2.8383329057782474
0.00053127995,0.053127997,11.040570624100354,2.250616524354058
1.52819e-05,0.00152819,7.786910416021496,1.5586046352374405
0.001827534,0.1827534,9.406937481222451,2.027590224396765
0.0020575,0.20574999,11.878703446066504,2.5403406889987243
3.3671142e-05,0.003367114,28.52327034556127,5.707347760403169
2.4805136e-05,0.0024805136,7.867850801239529,1.5755545711671548
0.00045985528,0.045985527,7.703514851163338,1.5774913928470038
1.0934807e-05,0.0010934806,10.621199255983306,2.1251146356807014
0.006173443,0.6173443,23.281308727583184,5.150137219254353
6.8563504e-06,0.000685635,44.16417353751705,8.833383215521666
0.00019637428,0.019637428,34.33325571637252,6.882361085481245
3.6903216e-06,0.00036903215,9.27302132027202,1.8548994897889939
4.2633224e-06,0.00042633223,8.765570119349471,1.7534550896508525
3.67545e-05,0.00367545,5.979462190913325,1.1988327984065394
3.1834352e-05,0.0031834352,3.1462176624317593,0.6317902806327667
0.00067923183,0.06792318,5.266529346604773,1.107644413928117
0.00019184354,0.019184355,1.415878348884216,0.2985231533447367
5.6340646e-06,0.00056340644,8.042827163588317,1.609016157890077
0.0001764614,0.01764614,11.317260451557825,2.277569002460458
0.00013005215,0.013005216,6.372430555451469,1.2848902834437403
0.00027267457,0.027267458,11.47983247724396,2.3177804617826583
0.00023245664,0.023245664,16.141326713994037,3.246861874622085
0.24297011,24.29701,7.14881186947842,20.867371092767755
3.2900367e-05,0.0032900367,10.116427913787707,2.0259176121121136
3.118555e-05,0.003118555,49.59918578476361,9.922332001095072
7.380985e-06,0.0007380985,34.608576891919306,6.922305857210642
5.0245777e-05,0.0050245775,16.47360333648824,3.298740329569833
1.631171e-05,0.001631171,15.71086201180323,3.143477339188738
4.856274e-06,0.0004856274,10.81968692476496,2.164325886863485
2.6370339e-05,0.0026370338,13.673638901296226,2.7368374072658206
4.2864463e-06,0.00042864462,9.89442059441459,1.9792270345906517
2.9907975e-05,0.0029907974,20.5544893169727,4.113290501403582
0.0002920723,0.02920723,17.58562835338136,3.540491455112736
0.004540813,0.45408133,4.194513144900667,1.2021676963190768
1.7278882e-05,0.0017278882,9.223915401706961,1.8461653909833218
8.4941756e-05,0.008494176,46.87362387869879,9.381520116423069
3.4542194e-05,0.0034542193,10.03704159908505,2.010171695224095
1.1017856e-05,0.0011017856,11.641062633303251,2.32909395514173
0.006878651,0.68786514,9.804256367964042,2.511143407877782
